"uuid";"unique_person_id";"role";"sex"
"22e0050f-4a9c-408a-a382-d62ac8f86e02";7;"[4]";"v"
"0cb24214-fe79-c7fc-2939-9f9f9c2060bb";7;"[4]";"v"
"3be1b910-e3f4-006e-9a51-115299f2ab79";7;"[4]";"v"
"7b13c638-ac68-3b5c-1691-8479727d3499";7;"[4]";"v"
"af02d179-e277-52cd-2133-0cf83f03de96";7;"[5]";"v"
"2bd6146c-339f-790c-92da-05ceed702df9";7;"[6]";"v"
"96228e9e-8c92-1791-6814-6b1c60e114b1";7;"[1]";"v"
"acb99acf-aaab-630e-245c-57d4eb15c15d";8;"[2, 3]";"m"
"b61b04b5-d2d8-a2d9-9e76-788a1b14f92e";8;"[2, 3]";"m"
"c5e61648-7c5b-fc7d-5135-2d561716fb1b";8;"[2, 3]";"m"
"b51029c5-a8f9-a559-39ba-90ce22c097cd";8;"[2, 3]";"m"
"b0c0614a-0666-7321-6f28-c740316e206e";8;"[2, 3]";"m"
"2ec3ee56-5fc1-852e-11d1-ca2f9b7598dd";8;"[4]";"m"
"73142946-dcff-00c9-d551-25f72504ae73";8;"[4]";"m"
"d64012c8-804f-08cf-0029-5cccd2bf3da2";8;"[4]";"m"
"fb8ca8b6-51cc-756a-3fbc-be8a4d81f3bc";8;"[4]";"m"
"d0b0b01f-06e7-6065-43f9-082fd7a9ce50";8;"[4]";"m"
"ee4c45ab-7c4d-7559-efe6-159b6a544481";8;"[4]";"m"
"d99533b7-2694-90ee-aaac-a2f340fdc931";8;"[4]";"m"
"15aaf3b6-acf0-2745-e7f0-b30b4455e163";8;"[5]";"m"
"60c0c049-168f-ee9b-7b92-b48cad677d77";8;"[5]";"m"
"8e2e785f-7f00-4ac0-5f61-7ad2f28b3ed5";8;"[6]";"m"
"70ec8db7-944b-c943-d683-369584c7dd65";8;"[6]";"m"
"b922deb3-6437-b917-d40e-c16e869b38b3";8;"[6]";"m"
"5f8f584c-b1a3-29d3-06c8-9790f5eaf674";8;"[6]";"m"
"c712652f-cf22-58ea-384d-3b406126772e";8;"[1]";"m"
"1d3d52a4-a4fa-8522-561b-1313c35b7a33";9;"[2, 3]";"v"
"73fb7e4d-c216-3fc1-e316-7c335e57948c";9;"[2, 3]";"v"
"7349382e-1856-3ee8-2a2f-1c2bc63742d0";9;"[2, 3]";"v"
"9f0db49b-e3e2-d0da-112e-15914d068ef1";9;"[2, 3]";"v"
"35e5cf97-90ed-c705-30e2-3d4cbebaf4f2";9;"[2, 3]";"v"
"23326bea-9101-833e-c817-34a4cf144df7";9;"[4]";"v"
"63d4d305-2dae-081a-7e98-f25a46996ebb";9;"[4]";"v"
"81bd216c-e950-cd05-5af0-c7ac95ee9d0f";9;"[4]";"v"
"243b9a37-43fc-4754-e508-26643a8116f6";9;"[4]";"v"
"797b5237-73af-444a-af7c-a7a6ef4c9d66";9;"[4]";"v"
"b9279b1e-29c8-58eb-165e-0ef4ac8dc7ca";9;"[4]";"v"
"111c8e8c-6dd0-dcb1-5942-c6ad658229e5";9;"[4]";"v"
"59c61240-092a-df31-ba15-e707c3f4412c";9;"[5]";"v"
"aa2ee532-42af-88c5-bdb6-826a9bc3cf2b";9;"[5]";"v"
"917fe526-f3bc-4b49-2488-8e3ead0b3108";9;"[6]";"v"
"24fc299c-5715-79c8-bce8-7702125f5156";9;"[6]";"v"
"a5a3e60e-5865-6d0d-e917-b1d9e2f6375b";9;"[6]";"v"
"49892048-9be2-fed8-7776-446a472eb14e";9;"[6]";"v"
"0481cf93-0ed7-6201-3c6a-be6c0f722ee5";9;"[1]";"v"
"e184b597-a893-0dde-dec1-664baa146f97";10;"[2, 3]";"m"
"30bf755e-dbb3-421e-2363-3f3bee085cbd";10;"[2, 3]";"m"
"603e449e-b475-9e9d-49f7-fc8d695eda67";10;"[2, 3]";"m"
"e046ca7e-e3b5-0f6c-5ad5-a1c0db63b342";10;"[2, 3]";"m"
"9648019a-9795-00d2-b658-d6803da8eda9";10;"[2, 3]";"m"
"3f8e12d2-66bb-9047-00cd-a0925d0b153f";10;"[4]";"m"
"8acbb26d-fcd4-6b77-370e-69c886f3ec5a";10;"[4]";"m"
"a6dedb67-c42d-1768-717a-ddabb882685b";10;"[4]";"m"
"c05e8b57-b4ad-8021-225b-2f7073763101";10;"[4]";"m"
"bbb770e1-b7c6-28f4-2721-69959f816921";10;"[4]";"m"
"f5f286b5-e238-d974-465b-adbbc0ac5931";10;"[4]";"m"
"030e0a8a-9cd1-d51c-de28-10172d93caf1";10;"[4]";"m"
"411a409b-7384-99e1-3f07-81d27f5d9486";10;"[4]";"m"
"a50e6e1f-f842-7c16-5f66-c3dee8d7422a";10;"[4]";"m"
"c32df46a-c741-1b43-a4e8-4aa99c3bbef7";10;"[4]";"m"
"908c2d13-eabf-18f0-9619-60781b679062";10;"[4]";"m"
"220a472c-af5e-0ed4-176d-5100daa0f351";10;"[4]";"m"
"93699a81-598e-e503-7609-2d0d80e04d30";10;"[4]";"m"
"cd064a2e-d999-c833-490b-28b71b98ec38";10;"[4]";"m"
"a3eb2697-3a9f-4d8a-6526-f562d49584c6";10;"[5]";"m"
"5a389d0e-c636-c95a-cff9-818749393fd9";10;"[6]";"m"
"7e24f5d2-7f3e-ff09-9516-6374365e2335";10;"[6]";"m"
"90d7f420-9ade-5ebe-df74-6ba1d6cbb27a";10;"[6]";"m"
"1b2b412c-a28d-18c9-46fd-e661a5afb2b4";10;"[6]";"m"
"a8ea1537-28d8-89d6-05ba-5275edb2c791";10;"[6]";"m"
"b6899753-1d59-09be-1cf5-87a5afbee9d1";10;"[6]";"m"
"7dfb03eb-dc5b-4ab0-68e2-e32fc8f3141b";10;"[6]";"m"
"e68d2887-ed54-cf16-c517-7d1932eaa5a0";10;"[6]";"m"
"e3a9ce03-f967-b2ba-9179-9f291f4d506e";10;"[1]";"m"
"e5b0640c-d220-9577-bc2c-efe4c8e900da";11;"[2, 3]";"v"
"2d8882f8-578b-8a73-cb35-f79806d65c01";11;"[2, 3]";"v"
"60c7d2ac-c5a6-7f3c-6925-e5fda74a6a27";11;"[2, 3]";"v"
"037659e6-84c2-7060-29b8-24ad57d1183f";11;"[2, 3]";"v"
"2c4bdd97-9c86-cd06-f6ae-7ec7ce90ff98";11;"[2, 3]";"v"
"ef016e4a-74a2-0968-8b3f-c6c7af09ff7a";11;"[4]";"v"
"6f87103f-c653-1a96-6e84-3cbec13be97f";11;"[4]";"v"
"26493ffe-066c-fa19-5b72-1288ae955fc2";11;"[4]";"v"
"a53cbed4-a62f-0ace-7cca-99c5d6053479";11;"[4]";"v"
"290c998e-2d02-925f-2644-5ad3c347fab3";11;"[4]";"v"
"760c6c8c-f46e-0269-e8f6-747112f5e38a";11;"[4]";"v"
"76ddf508-89d7-8694-c80c-cb43c44a6e7b";11;"[4]";"v"
"46321c2b-663b-d373-caf0-02adb83bbaa8";11;"[4]";"v"
"c87d2734-c36a-97c0-aadc-ee05269fb978";11;"[4]";"v"
"a6b66045-0428-651f-86e1-a359c20b112e";11;"[4]";"v"
"c7102246-f959-cadc-dac9-8b6e9d651349";11;"[4]";"v"
"7d106492-6464-97af-1166-6534df047a62";11;"[4]";"v"
"e092ea0e-f683-d194-cc42-ba3a85eb47e8";11;"[4]";"v"
"fa728ae0-9aa9-2dd4-b762-d88981f2916c";11;"[4]";"v"
"eaaadffe-b406-bf16-16d7-5380027a134c";11;"[5]";"v"
"c966e2a0-4ee5-4c78-0d18-fe41ea451504";11;"[6]";"v"
"8e3f0087-657d-5c89-fd92-73880987f6a3";11;"[6]";"v"
"23877751-050e-f12b-bafd-943b713eada4";11;"[6]";"v"
"bf65f647-bf72-609c-febf-befbcfc902af";11;"[6]";"v"
"5716cebc-bf70-a84a-b9fe-3a470904ab1b";11;"[6]";"v"
"28a6050f-3b03-ab2e-b4be-07b87d637727";11;"[6]";"v"
"bb214180-58a8-561b-c9f4-e1508bdd530b";11;"[6]";"v"
"95468daa-da9c-5208-5c4d-22792dbc64fd";11;"[6]";"v"
"3ecffa2a-03f0-e523-3d8b-d6a15fd3f436";11;"[1]";"v"
"544192ac-d598-e7af-9ead-e63c1deb7636";12;"[2, 3]";"m"
"120a892e-b3af-9a2a-f047-f9b05345c1fa";12;"[4]";"m"
"33930f76-8423-7c11-ae61-464dc468e015";12;"[4]";"m"
"9185f8c6-d893-0310-18c9-35581159935d";12;"[4]";"m"
"5316124d-f79a-f4c5-e9f8-3e5971db136e";12;"[4]";"m"
"7b189641-1043-c889-a4b5-3e4d54529e8c";12;"[5]";"m"
"8165d9f4-a856-0d69-57f9-5a830134148c";12;"[5]";"m"
"3c8b0e27-2448-e0dc-ea76-e9606ec63c2b";12;"[6]";"m"
"704677f3-ea6b-a038-2383-2dbbb043974c";12;"[6]";"m"
"4bf4f358-4c95-a1ab-4c67-70f4dfdc12a1";12;"[1]";"m"
"722afca3-58a3-ef0d-577a-91b5a29b75b9";13;"[2, 3]";"v"
"d40f0438-e45d-7021-1f79-453735f4c989";13;"[4]";"v"
"eaa29942-a888-846c-ba15-97c741c99378";13;"[4]";"v"
"54189ca0-e089-13de-920b-5fae6e42ba94";13;"[4]";"v"
"bac52b5e-a1ea-153b-9f50-89a676163798";13;"[4]";"v"
"7f397bd1-4c7f-2c2c-4220-51ccffe255db";13;"[5]";"v"
"3ae9a38e-3d29-0164-a5a8-fe4bbe7865e9";13;"[5]";"v"
"62e7fdc2-7d57-c869-4dde-3258134f6860";13;"[6]";"v"
"cccb07b9-69f0-bf25-4202-e0b19b231b09";13;"[6]";"v"
"6bde3ed6-35e9-241d-3887-11563668169d";13;"[1]";"v"
"b30c1a16-445d-f72a-f426-b038c687f8c6";14;"[2, 3]";"m"
"d53ff094-62bf-4df4-d62a-b42a96814873";14;"[2, 3]";"m"
"d6863c66-f205-803b-b2d8-59cf86e7fbf0";14;"[2, 3]";"m"
"e3e8ef9e-0142-03e2-7c72-126bb7a88c29";14;"[4]";"m"
"61fc67f7-12ce-3e3c-cdb8-5819b78b9641";14;"[4]";"m"
"ee93b891-0816-06b4-ed3a-61f6a3e6f1b6";14;"[5]";"m"
"335646a2-800c-1715-9e27-7e8c533618f9";14;"[6]";"m"
"fefe70d8-4404-5120-7188-d962142311f0";14;"[6]";"m"
"8dab3a98-d459-b1d6-a7e9-98f4f0df9629";14;"[6]";"m"
"505d4c91-a585-7159-b39b-5649d899ba84";14;"[6]";"m"
"de6ddf13-4858-138d-40ee-82aaccee7d51";14;"[6]";"m"
"268dc596-c250-8560-be38-fea7c8e91109";14;"[6]";"m"
"95868f03-aba3-6119-d357-aadde87ad067";14;"[1]";"m"
"f6b8e2e9-613e-c9d6-3e00-eecc5542c5b3";15;"[2, 3]";"v"
"b1afc47e-8562-9062-5b27-f36ec499eeb1";15;"[2, 3]";"v"
"621c4bac-05f4-b603-6c8d-00aec75a0327";15;"[2, 3]";"v"
"ffaf1951-e5a8-962b-0f01-0ddbf193ccbe";15;"[4]";"v"
"4abb0f4f-0dcd-00f1-e7a6-64aaa6555faa";15;"[4]";"v"
"beed6d89-f638-1f99-5b84-9860fedaf4e3";15;"[5]";"v"
"21c5c7fc-dfb3-6b3b-c302-08671282fe11";15;"[6]";"v"
"a8a2eff8-9994-3d2e-5436-4903223ffa6d";15;"[6]";"v"
"e8ec9e86-2a5f-7583-84a0-e5fd78932591";15;"[6]";"v"
"762d6883-d595-79be-8673-e0abce931b35";15;"[6]";"v"
"15f9c7f5-c724-454e-f0c6-c7528e78b206";15;"[6]";"v"
"cb6b576f-bd54-5ca2-3f3f-7eb432dca165";15;"[6]";"v"
"96da9a1b-55b0-7d59-f985-1d12df7dfdfc";15;"[1]";"v"
"27e45359-e513-42ed-44b0-1ce71ac93200";16;"[2, 3]";"m"
"d4c4a53a-760a-7cf7-1bca-dafc769ae9a2";16;"[2, 3]";"m"
"7d60c9ef-8439-a59e-a88d-4bccbb5b1f8b";16;"[2, 3]";"m"
"08b66439-8308-fe04-6ec7-0c123cffbb48";16;"[2, 3]";"m"
"e86b392e-b6ae-935e-8db8-a74a3420faa6";16;"[4]";"m"
"3cb2ee50-8421-aa65-a694-349f8782f856";16;"[4]";"m"
"baed614b-f2fc-cea0-6b86-1541cac76f81";16;"[4]";"m"
"ba62d3cd-b19b-c343-4a98-a8851211aee0";16;"[4]";"m"
"c5da1dd4-1cc5-97b2-da4e-86ff09c1262c";16;"[4]";"m"
"ad8e5b55-447e-85e2-1310-f52483d6370b";16;"[4]";"m"
"3ad27ddf-f9f1-834e-4a1c-2a0024f5ed44";16;"[4]";"m"
"de87d85e-d483-4da0-3bb6-cdeb8c5e1ed6";16;"[4]";"m"
"ed87a006-32d7-2aeb-c067-18ea08a14049";16;"[4]";"m"
"eb772d81-75ff-2be4-c79a-db83ec26ab69";16;"[5]";"m"
"541b3b59-887b-d86a-7983-46ec31a8ce55";16;"[5]";"m"
"b38d10bc-421d-18ce-4bf0-c753047f40a4";16;"[6]";"m"
"179ae733-815c-1856-1af6-5da25cccf14f";16;"[6]";"m"
"54e285eb-b53a-c736-1c60-2e5e63867443";16;"[6]";"m"
"226fda3c-0c6e-6f85-e631-c13668055bf4";16;"[6]";"m"
"c1081ca0-3f5e-b176-b404-ec0183dd5aba";16;"[1]";"m"
"ddde28e3-2b38-ccd5-d510-ac032a17e741";17;"[2, 3]";"v"
"afd6f3a0-890b-0a26-b601-e8ea13d5d2ae";17;"[2, 3]";"v"
"81fe7649-84e4-3ac5-6493-335697ad09ec";17;"[2, 3]";"v"
"da3c50d0-6cae-3c3e-a74c-ec867b32c1a7";17;"[2, 3]";"v"
"d013f38b-6cde-484e-f07a-5e8eff8f9fc8";17;"[4]";"v"
"29f1f076-6983-bd3e-5cfa-70fd191bb753";17;"[4]";"v"
"f7158148-6616-00f7-f8ef-c13bd57add73";17;"[4]";"v"
"82fcbdb9-36b3-4950-b928-08010e2d2ea4";17;"[4]";"v"
"c130d4d3-ee95-130a-54bd-213e089d1dc2";17;"[4]";"v"
"9b3e5388-7648-edbe-91d7-a374a28efcda";17;"[4]";"v"
"d4a8752f-caf3-4083-3882-094e1347fbc9";17;"[4]";"v"
"0ef646c6-ea0d-423e-c0e3-9f42930938a2";17;"[4]";"v"
"893c4762-c659-cfcf-f33d-7fb25365a67b";17;"[4]";"v"
"ca9ba6d9-dbf8-2249-2b93-8c07d56a3ffc";17;"[5]";"v"
"d15882a3-2a64-74d0-56b2-108d45da26dc";17;"[5]";"v"
"30ed9c6c-0398-b7c8-bf96-4c7ab49b6f82";17;"[6]";"v"
"d844248a-88c9-4a9f-6a80-db365f891158";17;"[6]";"v"
"0f032959-41a0-81db-b52f-e3e46b2a409b";17;"[6]";"v"
"44aaff8b-b51d-479d-9c0a-8314b9bfe699";17;"[6]";"v"
"4ecf1d32-1087-3800-d900-03039e09dc5c";17;"[1]";"v"
"160e5aa6-0d7e-e7b0-f65b-8043c8414021";18;"[2, 3]";"m"
"d2cb8434-d9e3-ff8d-fb1d-570eb54fe18e";18;"[4]";"m"
"a03e1cbf-ca9e-60a6-b6a1-4624303db7f7";18;"[4]";"m"
"a1cbc2d4-1585-01a3-33da-5dab1e35d2ec";18;"[4]";"m"
"7fbe7ce6-8808-2e2d-6bf4-88fd3005c0a8";18;"[4]";"m"
"7de2fe18-e20f-5988-26f0-f20325b52fa8";18;"[4]";"m"
"f7cbceec-024d-c8fb-2e63-193b96005194";18;"[4]";"m"
"ba610061-86fe-0483-a786-eb4537996b18";18;"[4]";"m"
"a1847b73-d791-a9f5-0e74-7f0c0c9c1208";18;"[4]";"m"
"30f900a1-adc6-0b10-7727-1f409468d8ec";18;"[5]";"m"
"f62a8f90-87ec-aac2-68a8-fa4c2b32485a";18;"[6]";"m"
"680deced-e247-cf5a-a3d3-fba19c839c10";18;"[6]";"m"
"d35d6345-6580-0b41-5a86-f6c5e305c395";18;"[6]";"m"
"cd7e4d1e-47eb-d754-610b-13a43040e888";18;"[1]";"m"
"686b5dbe-9359-6ce1-5de6-4988f8777373";19;"[2, 3]";"v"
"e1c90bb2-5091-20fa-1deb-7b3d73a40a35";19;"[4]";"v"
"5dfbbe5c-a041-dbbc-de6f-f586c2821692";19;"[4]";"v"
"cc212fed-aadd-1030-919f-b9011085840e";19;"[4]";"v"
"9dd43aac-d3a1-0f80-aac4-228d076736b4";19;"[4]";"v"
"ad8ebb72-21e6-387c-4d64-6b5ec05190d7";19;"[4]";"v"
"27f1cf7f-e277-7c16-8a44-5e42fed69b78";19;"[4]";"v"
"1e294bcd-5491-eb85-7037-cb1527d351f7";19;"[4]";"v"
"c1c470fc-e942-06ed-22a0-b1f37fbf44cc";19;"[4]";"v"
"25b24e45-7421-1663-c3b5-5c7a9d393e6d";19;"[5]";"v"
"3f8db29f-b7ad-8dbf-01d8-45b8d9785122";19;"[6]";"v"
"99bc3464-6c93-d49a-0989-1a729499daaf";19;"[6]";"v"
"763a5664-efdd-13c8-5d3c-05ec7c3dbad2";19;"[6]";"v"
"eabef5d1-6a6b-b430-2729-83d9821acb63";19;"[1]";"v"
"1165a30c-4307-206f-196b-895f8c007aa7";20;"[2, 3]";"m"
"62c8ede9-3ecd-8e1e-266d-f71dec6ec6e5";20;"[2, 3]";"m"
"7ed21590-eb32-b06d-aeb2-1aabea75de4f";20;"[4]";"m"
"690b70ca-69c0-52a4-26db-a8bb21258f39";20;"[4]";"m"
"6256184d-e071-04d9-46dc-58075cdbfa50";20;"[4]";"m"
"d0e568b0-0a6e-cbd0-dd06-2565664d948e";20;"[4]";"m"
"e03b361e-90df-118b-c139-123666969c3c";20;"[4]";"m"
"ecefb32f-e5e0-9392-3021-5b3a981eb8ef";20;"[4]";"m"
"a6c9659c-644c-187c-b20a-0d3f6b56238a";20;"[4]";"m"
"4363db2d-1edf-879e-e9b9-6d3e05f8879c";20;"[4]";"m"
"5ea1dbc2-1275-b2ac-2784-53d8d0e5d26a";20;"[4]";"m"
"7b6c4dde-12f8-9bce-eee2-4b063146e130";20;"[5]";"m"
"f7f333db-6103-938b-9e74-e1f4b456c7f4";20;"[5]";"m"
"e4c77b4d-ea66-7c46-38cc-b65916d2342f";20;"[6]";"m"
"854c9364-8fb0-06db-fc24-b0c008154fa1";20;"[6]";"m"
"06f7cf61-5a48-e0cb-3081-cc4b628bc631";20;"[6]";"m"
"64426f25-a239-efc1-d0fd-213605091a33";20;"[6]";"m"
"5f46cfa4-895e-9515-a93b-025d467fc8d5";20;"[6]";"m"
"2a29e968-6533-686d-017c-bacb65bb0e3d";20;"[6]";"m"
"f80d5f2b-7471-b5a2-87ee-f5843ef7b664";20;"[6]";"m"
"29852e2f-e123-e3b2-1065-c6420e0caa87";20;"[1]";"m"
"13181337-1961-5c73-94de-0599a73ae080";21;"[2, 3]";"v"
"da39f4c0-30b8-b808-ec0a-f4f1a736178d";21;"[2, 3]";"v"
"a472649a-cd62-2c08-8d46-683bf57c5d76";21;"[4]";"v"
"ff680716-a938-9b35-bafd-04752b542248";21;"[4]";"v"
"cb28862f-9aa6-f0c0-fa10-d52fbe033b79";21;"[4]";"v"
"8cb7e112-5f53-e42a-47c7-98be082ef0fd";21;"[4]";"v"
"8f29764d-d9f4-09a9-affe-745517da4402";21;"[4]";"v"
"d199d531-0503-550e-4ad4-97a4fdfafca4";21;"[4]";"v"
"207b9383-827b-5bec-17bd-bef107ae7768";21;"[4]";"v"
"6fb5d43c-5450-3f90-99d3-138a834c3ec5";21;"[4]";"v"
"994d7404-fc77-83a3-7fe8-6d85a37d22c0";21;"[4]";"v"
"3d95651e-4e54-055c-d6f2-7e2e2f0516fd";21;"[5]";"v"
"832fbc78-ec74-baf8-8d7d-af6eb8cca518";21;"[5]";"v"
"f9aafb8c-ffa0-2d4c-a93a-d136f7112d42";21;"[6]";"v"
"0513f6b4-c0be-0fde-1560-3b37244c4a5f";21;"[6]";"v"
"3a990d8f-ce34-78fe-8707-35d9689c910c";21;"[6]";"v"
"ed9b0410-eba1-f20d-c5a1-357fcfe3362c";21;"[6]";"v"
"af84411b-6701-9d01-ca85-8717b7f3f14e";21;"[6]";"v"
"87fab02a-0788-22a8-5135-c7387ccba8af";21;"[6]";"v"
"0d50f2f2-b32b-35d1-0e66-17c42116e1fb";21;"[6]";"v"
"0ca351ae-2ce5-c3ab-79f6-cabb0132f576";21;"[1]";"v"
"8b66e848-fd76-a881-9421-028f13c7664c";22;"[2, 3]";"m"
"5a67f84f-1418-6b53-aa11-b718c55a534d";22;"[2, 3]";"m"
"2ac85e63-709a-03f2-6deb-017b3463996e";22;"[2, 3]";"m"
"b7627970-b115-10c2-834f-35f68c58bb61";22;"[4]";"m"
"7d1f1223-009a-4f65-1887-221f7b984c11";22;"[4]";"m"
"f47fa9b3-fdd8-8531-ec48-2e5a1480971e";22;"[4]";"m"
"1eb1a6aa-7bd8-2b8d-2aff-bd0a6a01dc87";22;"[4]";"m"
"68832095-1a72-33c0-6476-1fbcc4f89c25";22;"[4]";"m"
"42bd2efc-27e6-531c-d583-2b4bf82cf4ce";22;"[6]";"m"
"f015fb34-b481-b1ec-2c1b-d7397d92c28c";22;"[6]";"m"
"0f11be34-d208-fcff-0b1f-832ddd3818c8";22;"[1]";"m"
"4254eb62-8210-f8b7-2dc7-1d35499b7215";23;"[2, 3]";"v"
"451b6ac6-9841-7648-cd47-cd3e08d3f9fb";23;"[2, 3]";"v"
"876acf3e-cd19-0a5b-8aa8-1298027240d4";23;"[2, 3]";"v"
"b9a91861-cc3f-4f95-25a0-ce1cae700dc9";23;"[4]";"v"
"08649d4c-da2e-897a-6de0-21b22354d099";23;"[4]";"v"
"6389156d-cd88-e321-4f57-db0ca23f8e5a";23;"[4]";"v"
"6b6b4f8a-3b13-e334-e16f-6be5ff1079ff";23;"[4]";"v"
"814d34dd-f729-39ea-55f3-f0f083da663f";23;"[4]";"v"
"8c8271e2-5359-a9c9-9697-ded59961b4d9";23;"[6]";"v"
"57d52ff6-2c37-72a1-e77c-e4d6683d00bc";23;"[6]";"v"
"5f6ab0d8-0fd1-1d74-e64f-2e55b2719b92";23;"[1]";"v"
"3901f1f4-c511-39d6-b0d3-78a47b96a953";24;"[2, 3]";"m"
"119a7bd9-6498-d64a-9109-7704aa2a891b";24;"[4]";"m"
"b9c71a2b-088a-9d70-8abf-1cc6fd10778e";24;"[4]";"m"
"752fdc43-6f86-66b3-11e8-f505961aac72";24;"[4]";"m"
"b9f4b640-ba9f-a530-ad1d-61f5e32b425e";24;"[5]";"m"
"b5087e97-a174-67c6-b5fa-2a1b01162ecc";24;"[6]";"m"
"d0a336d0-ef95-7e3a-240c-6a19ada850bb";24;"[6]";"m"
"c85c6c09-d5ee-260d-7676-8d50f5c310f1";24;"[1]";"m"
"b5070cc1-72b7-12af-276b-59498c0a70e5";25;"[2, 3]";"v"
"462fc5a1-c34f-1cfc-bfe2-3e46ef8b09af";25;"[4]";"v"
"3f7fdaac-5328-6cfe-78e0-6f1072084509";25;"[4]";"v"
"49b75996-7afd-1784-f6bd-8d6a53948d29";25;"[4]";"v"
"2df6cfb5-0743-f300-e0b3-76c289b4576e";25;"[5]";"v"
"ee0c5ef6-8c76-365f-1793-8d6a57a64cbe";25;"[6]";"v"
"9487423e-7a41-cebf-6b5f-435292969f4f";25;"[6]";"v"
"2ae89781-2615-f32c-978c-f1156ab594b3";25;"[1]";"v"
